Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI,Duration
1717697557961000000,-2.0054321822500003,-3.6956648253499993,12.0177364875,0.2847125411,0.0825655463796999,0.065103098379,2.0,M,0.5,8001000000.0
1717697558160000000,-1.4769262162155,-2.4380625229,9.51153565905,0.4265365216894999,-0.152332683514,0.04178575361005,2.0,M,0.5,8001000000.0
1717697558161000000,-1.4769262162155,-2.4380625229,9.51153565905,0.4265365216894999,-0.152332683514,0.04178575361005,2.0,M,0.5,8001000000.0
1717697558360000000,-1.9043773269,-1.40604112237,9.840491592,0.4797911122449999,0.0749550242969999,0.21946337698735,2.0,M,0.5,8001000000.0
1717697558361000000,-1.9043773269,-1.40604112237,9.840491592,0.4797911122449999,0.0749550242969999,0.21946337698735,2.0,M,0.5,8001000000.0
1717697558560000000,-0.9328364724005264,1.172763856583158,5.110254749421053,0.214793669746842,-0.1016653078386315,-0.1060897325631579,2.0,M,0.5,8001000000.0
1717697558561000000,-0.9328364724005264,1.172763856583158,5.110254749421053,0.214793669746842,-0.1016653078386315,-0.1060897325631579,2.0,M,0.5,8001000000.0
1717697558760000000,-1.1865076446700002,0.1354159011825,7.496747932499998,-0.64798496589,0.0278139413151499,-0.0629951696855,2.0,M,0.5,8001000000.0
1717697558761000000,-1.1865076446700002,0.1354159011825,7.496747932499998,-0.64798496589,0.0278139413151499,-0.0629951696855,2.0,M,0.5,8001000000.0
1717697558960000000,-1.459973968565,-2.567371124265,11.1308981789,-0.6469189033000001,-0.1295780058875,-0.1908545801355,2.0,M,0.5,8001000000.0
1717697558961000000,-1.459973968565,-2.567371124265,11.1308981789,-0.6469189033000001,-0.1295780058875,-0.1908545801355,2.0,M,0.5,8001000000.0
1717697559160000000,-2.0961360625600003,-4.8563137436,13.1865658945,0.0149221849173,0.289159564118,0.10998140460525,2.0,M,0.5,8001000000.0
1717697559161000000,-2.0961360625600003,-4.8563137436,13.1865658945,0.0149221849173,0.289159564118,0.10998140460525,2.0,M,0.5,8001000000.0
1717697559360000000,-1.5476167144299997,-2.9528794555,10.3080517958,0.3897861041099999,-0.2309996924415,-0.0268767582244999,2.0,M,0.5,8001000000.0
1717697559361000000,-1.5476167144299997,-2.9528794555,10.3080517958,0.3897861041099999,-0.2309996924415,-0.0268767582244999,2.0,M,0.5,8001000000.0
1717697559560000000,-1.37593872074,-1.5278054122250002,9.7716198116,0.3880431324249999,0.0195273577741999,0.1282204836609999,2.0,M,0.5,8001000000.0
1717697559561000000,-1.37593872074,-1.5278054122250002,9.7716198116,0.3880431324249999,0.0195273577741999,0.1282204836609999,2.0,M,0.5,8001000000.0
1717697559760000000,-0.8783883818695,0.4021013259815,5.255144371,0.415304061893505,-0.061598811207,-0.0509373297074,2.0,M,0.5,8001000000.0
1717697559761000000,-0.8783883818695,0.4021013259815,5.255144371,0.415304061893505,-0.061598811207,-0.0509373297074,2.0,M,0.5,8001000000.0
1717697559960000000,-0.962853000026316,0.1127786334842105,7.153033085368421,-0.5294414743052631,0.0434895877257894,0.0092171305599473,2.0,M,0.5,8001000000.0
1717697559961000000,-0.962853000026316,0.1127786334842105,7.153033085368421,-0.5294414743052631,0.0434895877257894,0.0092171305599473,2.0,M,0.5,8001000000.0
1717697560160000000,-1.69311415096,-2.20085080722,11.116834922,-0.586283738905,0.0321018854612,-0.0722114751757199,2.0,M,0.5,8001000000.0
1717697560161000000,-1.69311415096,-2.20085080722,11.116834922,-0.586283738905,0.0321018854612,-0.0722114751757199,2.0,M,0.5,8001000000.0
1717697560360000000,-2.04743483715,-4.31376697545,12.39912838,-0.1459028712529999,0.1269742980121,0.007802207112,2.0,M,0.5,8001000000.0
1717697560361000000,-2.04743483715,-4.31376697545,12.39912838,-0.1459028712529999,0.1269742980121,0.007802207112,2.0,M,0.5,8001000000.0
1717697560560000000,-1.9340156937000004,-3.20145254515,11.0323655785,0.2856665112044999,-0.0185225885819499,0.0068347838712,2.0,M,0.5,8001000000.0
1717697560561000000,-1.9340156937000004,-3.20145254515,11.0323655785,0.2856665112044999,-0.0185225885819499,0.0068347838712,2.0,M,0.5,8001000000.0
1717697560760000000,-1.5843054198500002,-2.1397852936,9.53584510815,0.33933705985,-0.1553532527745,0.03128461669995,2.0,M,0.5,8001000000.0
1717697560761000000,-1.5843054198500002,-2.1397852936,9.53584510815,0.33933705985,-0.1553532527745,0.03128461669995,2.0,M,0.5,8001000000.0
1717697560960000000,-0.9419387283084998,-0.6458918610069999,8.533297416599998,0.62136551589,-0.1127807462914999,0.02216796018375,2.0,M,0.5,8001000000.0
1717697560961000000,-0.9419387283084998,-0.6458918610069999,8.533297416599998,0.62136551589,-0.1127807462914999,0.02216796018375,2.0,M,0.5,8001000000.0
1717697561160000000,-0.35008449553485,0.8546178131104998,4.981318794249999,-0.203553090102,0.173839350421,-0.0315342665178,2.0,M,0.5,8001000000.0
1717697561161000000,-0.35008449553485,0.8546178131104998,4.981318794249999,-0.203553090102,0.173839350421,-0.0315342665178,2.0,M,0.5,8001000000.0
1717697561360000000,-1.9275495348368417,-0.9450557989684212,9.67096281357895,-0.6486144097315789,0.1621331319852105,-0.0130870783410526,2.0,M,0.5,8001000000.0
1717697561361000000,-1.9275495348368417,-0.9450557989684212,9.67096281357895,-0.6486144097315789,0.1621331319852105,-0.0130870783410526,2.0,M,0.5,8001000000.0
1717697561560000000,-2.2043310698000003,-3.2325428924,10.8601262506,-0.4946426339399999,0.03751201875145,-0.12801040755165,2.0,M,0.5,8001000000.0
1717697561561000000,-2.2043310698000003,-3.2325428924,10.8601262506,-0.4946426339399999,0.03751201875145,-0.12801040755165,2.0,M,0.5,8001000000.0
1717697561760000000,-2.0941302338,-4.386201347199999,12.436647858,0.05143936938575,-0.052533231319,0.014473887206,2.0,M,0.5,8001000000.0
1717697561761000000,-2.0941302338,-4.386201347199999,12.436647858,0.05143936938575,-0.052533231319,0.014473887206,2.0,M,0.5,8001000000.0
1717697561960000000,-1.7959577865,-2.8540998688,10.17672239725,0.3560972213749999,0.014690542406,0.05449712262661,2.0,M,0.5,8001000000.0
1717697561961000000,-1.7959577865,-2.8540998688,10.17672239725,0.3560972213749999,0.014690542406,0.05449712262661,2.0,M,0.5,8001000000.0
1717697562160000000,-1.6371230851000005,-2.2481449585,9.57141114825,0.27089846209,-0.20713557788,0.0660257466041,2.0,M,0.5,8001000000.0
1717697562161000000,-1.6371230851000005,-2.2481449585,9.57141114825,0.27089846209,-0.20713557788,0.0660257466041,2.0,M,0.5,8001000000.0
1717697562360000000,-1.4500271530550002,-0.6535334701750001,8.542608055099999,0.5640928432350001,-0.060222799009201,0.0751114975451,2.0,M,0.5,8001000000.0
1717697562361000000,-1.4500271530550002,-0.6535334701750001,8.542608055099999,0.5640928432350001,-0.060222799009201,0.0751114975451,2.0,M,0.5,8001000000.0
1717697562560000000,-0.3178116073614999,1.079165863015,5.2497406084,-0.1216769262259999,0.10733094611155,-0.055641065524,2.0,M,0.5,8001000000.0
1717697562561000000,-0.3178116073614999,1.079165863015,5.2497406084,-0.1216769262259999,0.10733094611155,-0.055641065524,2.0,M,0.5,8001000000.0
1717697562760000000,-1.3892610168947368,-1.0437873277789471,9.519556612052632,-0.6093435130631579,0.0431876993017105,-0.0764961333794737,2.0,M,0.5,8001000000.0
1717697562761000000,-1.3892610168947368,-1.0437873277789471,9.519556612052632,-0.6093435130631579,0.0431876993017105,-0.0764961333794737,2.0,M,0.5,8001000000.0
1717697562960000000,-2.0939431227500003,-3.2355591201500005,10.58044784515,-0.58838552535,0.134792601695,0.01198221724985,2.0,M,0.5,8001000000.0
1717697562961000000,-2.0939431227500003,-3.2355591201500005,10.58044784515,-0.58838552535,0.134792601695,0.01198221724985,2.0,M,0.5,8001000000.0
1717697563160000000,-1.792896652145,-4.3732083665,12.1799915775,-0.0325106041385,-0.05102362151155,-0.0863730773605,2.0,M,0.5,8001000000.0
1717697563161000000,-1.792896652145,-4.3732083665,12.1799915775,-0.0325106041385,-0.05102362151155,-0.0863730773605,2.0,M,0.5,8001000000.0
1717697563360000000,-1.9846778411000003,-3.33148713685,10.3401749954,0.3260944888,0.13063396741105,0.038460436722425,2.0,M,0.5,8001000000.0
1717697563361000000,-1.9846778411000003,-3.33148713685,10.3401749954,0.3260944888,0.13063396741105,0.038460436722425,2.0,M,0.5,8001000000.0
1717697563560000000,-2.12083470155,-2.3223905639500004,9.32414783455,0.30308561848,-0.0818401036969,0.1532125644315,2.0,M,0.5,8001000000.0
1717697563561000000,-2.12083470155,-2.3223905639500004,9.32414783455,0.30308561848,-0.0818401036969,0.1532125644315,2.0,M,0.5,8001000000.0
1717697563760000000,-1.7595609741299998,-1.553289916955,9.4422821731,0.3653463184905,-0.237135508937,-0.01612502801167,2.0,M,0.5,8001000000.0
1717697563761000000,-1.7595609741299998,-1.553289916955,9.4422821731,0.3653463184905,-0.237135508937,-0.01612502801167,2.0,M,0.5,8001000000.0
1717697563960000000,-0.3840114440819,0.932336196802,5.38203549955,0.256380933429,0.0790998581831,0.1197869917335,2.0,M,0.5,8001000000.0
1717697563961000000,-0.3840114440819,0.932336196802,5.38203549955,0.256380933429,0.0790998581831,0.1197869917335,2.0,M,0.5,8001000000.0
1717697564160000000,-2.105939098131579,0.1270542104699999,8.117453878421054,-0.4516813315736843,0.0919006114910526,-0.1316447607690526,2.0,M,0.5,8001000000.0
1717697564161000000,-2.105939098131579,0.1270542104699999,8.117453878421054,-0.4516813315736843,0.0919006114910526,-0.1316447607690526,2.0,M,0.5,8001000000.0
1717697564360000000,-0.8550743636800002,-2.85368074046,10.959661766,-0.5364645108549999,-0.291018055213,-0.2345104213825,2.0,M,0.5,8001000000.0
1717697564361000000,-0.8550743636800002,-2.85368074046,10.959661766,-0.5364645108549999,-0.291018055213,-0.2345104213825,2.0,M,0.5,8001000000.0
1717697564560000000,-1.805141189595,-4.056100296,11.22890686755,-0.308559676999,0.1950419202445,0.05110323938775,2.0,M,0.5,8001000000.0
1717697564561000000,-1.805141189595,-4.056100296,11.22890686755,-0.308559676999,0.1950419202445,0.05110323938775,2.0,M,0.5,8001000000.0
1717697564760000000,-1.519542594915,-4.09279648585,11.436068573099998,0.195551882121,0.06976919460725,0.0516271175835,2.0,M,0.5,8001000000.0
1717697564761000000,-1.519542594915,-4.09279648585,11.436068573099998,0.195551882121,0.06976919460725,0.0516271175835,2.0,M,0.5,8001000000.0
1717697564960000000,-1.4608421631,-2.4041505431,9.21779399875,0.3236249700049999,0.077172681034885,0.0400196735982,2.0,M,0.5,8001000000.0
1717697564961000000,-1.4608421631,-2.4041505431,9.21779399875,0.3236249700049999,0.077172681034885,0.0400196735982,2.0,M,0.5,8001000000.0
1717697565160000000,-1.6575630798050005,-1.67054109195,9.428615592849996,0.241598899649,-0.1026651152365,0.0090085766551849,3.0,M,0.5,6201000000.0
1717697565161000000,-1.6575630798050005,-1.67054109195,9.428615592849996,0.241598899649,-0.1026651152365,0.0090085766551849,3.0,M,0.5,6201000000.0
1717697565360000000,-1.62115878297,-1.6313750381094998,9.51361633315,0.42511563897,-0.02154897975789,0.114987300704,3.0,M,0.5,6201000000.0
1717697565361000000,-1.62115878297,-1.6313750381094998,9.51361633315,0.42511563897,-0.02154897975789,0.114987300704,3.0,M,0.5,6201000000.0
1717697565560000000,-0.7802170040557895,1.3758441805310526,5.285847497368421,0.0658448499199999,-0.0768986889431578,-0.0385224798589473,3.0,M,0.5,6201000000.0
1717697565561000000,-0.7802170040557895,1.3758441805310526,5.285847497368421,0.0658448499199999,-0.0768986889431578,-0.0385224798589473,3.0,M,0.5,6201000000.0
1717697565760000000,-1.5900684357,-0.7441026306200001,8.91183773765,-0.5545814707950001,0.194413979347,-0.0255004895839999,3.0,M,0.5,6201000000.0
1717697565761000000,-1.5900684357,-0.7441026306200001,8.91183773765,-0.5545814707950001,0.194413979347,-0.0255004895839999,3.0,M,0.5,6201000000.0
1717697565960000000,-2.048056045595,-2.933404953,10.4017793885,-0.5349750101549999,-0.0061192109273,-0.0646428365334999,3.0,M,0.5,6201000000.0
1717697565961000000,-2.048056045595,-2.933404953,10.4017793885,-0.5349750101549999,-0.0061192109273,-0.0646428365334999,3.0,M,0.5,6201000000.0
1717697566160000000,-1.7347874908649998,-3.95259803,11.360760177,-0.143769826,-0.0841602446518,-0.06278891638,3.0,M,0.5,6201000000.0
1717697566161000000,-1.7347874908649998,-3.95259803,11.360760177,-0.143769826,-0.0841602446518,-0.06278891638,3.0,M,0.5,6201000000.0
1717697566360000000,-1.81375577545,-3.5574572297,10.73610914675,0.144240888761,0.150801958351255,-0.0288799927565,3.0,M,0.5,6201000000.0
1717697566361000000,-1.81375577545,-3.5574572297,10.73610914675,0.144240888761,0.150801958351255,-0.0288799927565,3.0,M,0.5,6201000000.0
1717697566560000000,-1.68335444645,-2.72450685885,9.435052207999998,0.3685595288749999,-0.07404598227995,0.06497070418715,3.0,M,0.5,6201000000.0
1717697566561000000,-1.68335444645,-2.72450685885,9.435052207999998,0.3685595288749999,-0.07404598227995,0.06497070418715,3.0,M,0.5,6201000000.0
1717697566760000000,-1.709175750735,-1.95752430725,9.66275869035,0.202851733187,-0.016808576416,0.0548992753497,3.0,M,0.5,6201000000.0
1717697566761000000,-1.709175750735,-1.95752430725,9.66275869035,0.202851733187,-0.016808576416,0.0548992753497,3.0,M,0.5,6201000000.0
1717697566960000000,-1.5310950187894736,-1.7294010604684216,9.959389343578946,0.2524119221410526,-0.1748466428978947,0.0221447248115684,3.0,M,0.5,6201000000.0
1717697566961000000,-1.5310950187894736,-1.7294010604684216,9.959389343578946,0.2524119221410526,-0.1748466428978947,0.0221447248115684,3.0,M,0.5,6201000000.0
1717697567160000000,-0.702152366685,0.397161598218,6.13371986385,0.3395137979279999,-0.0013455130165399,-0.0413949646872,3.0,M,0.5,6201000000.0
1717697567161000000,-0.702152366685,0.397161598218,6.13371986385,0.3395137979279999,-0.0013455130165399,-0.0413949646872,3.0,M,0.5,6201000000.0
1717697567360000000,-1.23666833501,0.1300345917875,7.453225937300002,-0.52232195885,0.1163198004546,0.032597160445065,3.0,M,0.5,6201000000.0
1717697567361000000,-1.23666833501,0.1300345917875,7.453225937300002,-0.52232195885,0.1163198004546,0.032597160445065,3.0,M,0.5,6201000000.0
1717697567560000000,-2.320878707905,-2.6683062287,10.806058685699998,-0.5962019264649999,0.0883997055755,0.06189830395895,3.0,M,0.5,6201000000.0
1717697567561000000,-2.320878707905,-2.6683062287,10.806058685699998,-0.5962019264649999,0.0883997055755,0.06189830395895,3.0,M,0.5,6201000000.0
1717697567760000000,-1.51361492165,-3.74021218865,10.3946616896,-0.400889637185,-0.252417185514,-0.22037939653,3.0,M,0.5,6201000000.0
1717697567761000000,-1.51361492165,-3.74021218865,10.3946616896,-0.400889637185,-0.252417185514,-0.22037939653,3.0,M,0.5,6201000000.0
