Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI,Duration
1717705120157000000,-0.06837032313165,4.88960451505,7.305034103350001,0.527927983181,-0.925739524579,0.0173640241855,1.0,M,21.6,23800000000.0
1717705120356000000,1.3807886353155,0.3934343490349999,6.3510828552,0.6103881810854999,-1.3277335966295,-0.533923204225,1.0,M,21.6,23800000000.0
1717705120357000000,1.3807886353155,0.3934343490349999,6.3510828552,0.6103881810854999,-1.3277335966295,-0.533923204225,1.0,M,21.6,23800000000.0
1717705121556000000,-0.30695169064,6.841732544,4.9109201886400005,0.2834357958219999,0.179144112116,-0.78641007344825,1.0,M,21.6,23800000000.0
1717705121557000000,-0.30695169064,6.841732544,4.9109201886400005,0.2834357958219999,0.179144112116,-0.78641007344825,1.0,M,21.6,23800000000.0
1717705121756000000,-1.15110626214,8.446597710100002,2.8163184356000004,0.1946046575445,0.5770504027750001,0.213805406884,1.0,M,21.6,23800000000.0
1717705121757000000,-1.15110626214,8.446597710100002,2.8163184356000004,0.1946046575445,0.5770504027750001,0.213805406884,1.0,M,21.6,23800000000.0
1717705121956000000,-1.1626165369210526,9.42337766889474,4.385469841952632,0.1312868551989473,0.2109803126052631,0.2411232276963157,1.0,M,21.6,23800000000.0
1717705121957000000,-1.1626165369210526,9.42337766889474,4.385469841952632,0.1312868551989473,0.2109803126052631,0.2411232276963157,1.0,M,21.6,23800000000.0
1717705123756000000,2.484856398657895,8.674548026368422,7.861194666894737,0.3201620122110526,-1.392256457036842,-1.5171569742368425,1.0,M,21.6,23800000000.0
1717705123757000000,2.484856398657895,8.674548026368422,7.861194666894737,0.3201620122110526,-1.392256457036842,-1.5171569742368425,1.0,M,21.6,23800000000.0
1717705123956000000,1.95649145505,7.5512421112,5.043843772899999,0.07182057252755,0.2793681121465999,-0.026482572133,1.0,M,21.6,23800000000.0
1717705123957000000,1.95649145505,7.5512421112,5.043843772899999,0.07182057252755,0.2793681121465999,-0.026482572133,1.0,M,21.6,23800000000.0
1717705125356000000,-2.2014794998200005,8.8227355265,0.3726874921194999,-0.8677592314470001,0.0674053769684999,-0.0899926440774999,1.0,M,21.6,23800000000.0
1717705125357000000,-2.2014794998200005,8.8227355265,0.3726874921194999,-0.8677592314470001,0.0674053769684999,-0.0899926440774999,1.0,M,21.6,23800000000.0
1717705125756000000,-1.40757543184,8.81712219995,1.971512718155,-0.482496492565,-0.030235546272,0.3964789482870001,1.0,M,21.6,23800000000.0
1717705125757000000,-1.40757543184,8.81712219995,1.971512718155,-0.482496492565,-0.030235546272,0.3964789482870001,1.0,M,21.6,23800000000.0
1717705125956000000,-1.2958253173799998,9.5588522645,2.624896499475,-0.4172104468278,0.1616898521299999,0.1462526242483299,1.0,M,21.6,23800000000.0
1717705125957000000,-1.2958253173799998,9.5588522645,2.624896499475,-0.4172104468278,0.1616898521299999,0.1462526242483299,1.0,M,21.6,23800000000.0
1717705126156000000,-0.8607849884399998,9.360873962399998,2.7524911652500004,-0.0822267886238,0.05096933946295,0.028125446028145,1.0,M,21.6,23800000000.0
1717705126157000000,-0.8607849884399998,9.360873962399998,2.7524911652500004,-0.0822267886238,0.05096933946295,0.028125446028145,1.0,M,21.6,23800000000.0
1717705126356000000,-0.872071517965,9.37553597275,2.8663893126899995,0.0221756779793999,-0.0358348604807,-0.0355175052220999,1.0,M,21.6,23800000000.0
1717705126357000000,-0.872071517965,9.37553597275,2.8663893126899995,0.0221756779793999,-0.0358348604807,-0.0355175052220999,1.0,M,21.6,23800000000.0
1717705126556000000,-0.5991590423615,9.31423844205,3.0012887879,-0.1468786389368999,0.0097324374406,0.1713858701889,1.0,M,21.6,23800000000.0
1717705126557000000,-0.5991590423615,9.31423844205,3.0012887879,-0.1468786389368999,0.0097324374406,0.1713858701889,1.0,M,21.6,23800000000.0
1717705126756000000,-0.834088005034,9.2810823895,3.2612307358000003,-0.04216084004575,-0.0034542211790499,-0.2546795891614999,1.0,M,21.6,23800000000.0
1717705126757000000,-0.834088005034,9.2810823895,3.2612307358000003,-0.04216084004575,-0.0034542211790499,-0.2546795891614999,1.0,M,21.6,23800000000.0
