Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI,Duration
1717615559081000000,-0.0967844499847619,0.1621057564809523,9.833137599285712,-0.0001008791233333,-0.0015071076895595,-7.239290805380952e-05,1.0,M,22.1,19800000000.0
1717615559278000000,-0.09425898743,0.161888351435,9.82847158805,0.000889131514066,0.00055902112238,-0.000126273356735,1.0,M,22.1,19800000000.0
1717615559281000000,-0.09425898743,0.161888351435,9.82847158805,0.000889131514066,0.00055902112238,-0.000126273356735,1.0,M,22.1,19800000000.0
1717615559478000000,-0.0944386138935,0.1637220382649999,9.835372238199998,0.0001459516468485,0.0009812473203585,9.7705412101e-05,1.0,M,22.1,19800000000.0
1717615559481000000,-0.0944386138935,0.1637220382649999,9.835372238199998,0.0001459516468485,0.0009812473203585,9.7705412101e-05,1.0,M,22.1,19800000000.0
1717615559678000000,-0.0659678192265,0.1238898697129999,9.83879262505,2.5262410084999795e-05,0.005312590804445,0.4570423991940281,1.0,M,22.1,19800000000.0
1717615559681000000,-0.0659678192265,0.1238898697129999,9.83879262505,2.5262410084999795e-05,0.005312590804445,0.4570423991940281,1.0,M,22.1,19800000000.0
1717615559878000000,-0.2547477493145,0.08076454923,9.830761825799998,0.0015496095931005,0.00818609392652,0.36148702070297,1.0,M,22.1,19800000000.0
1717615559881000000,-0.2547477493145,0.08076454923,9.830761825799998,0.0015496095931005,0.00818609392652,0.36148702070297,1.0,M,22.1,19800000000.0
1717615560078000000,0.4536017303395001,-0.5340294800249998,9.8768809199,0.01165652968605,-0.0348378139644999,1.093893326725,1.0,M,22.1,19800000000.0
1717615560081000000,0.4536017303395001,-0.5340294800249998,9.8768809199,0.01165652968605,-0.0348378139644999,1.093893326725,1.0,M,22.1,19800000000.0
1717615560278000000,-0.95222982792795,-1.201049903817,9.847878730499998,0.0171578510193,0.0951148691585,1.67695224592,1.0,M,22.1,19800000000.0
1717615560281000000,-0.95222982792795,-1.201049903817,9.847878730499998,0.0171578510193,0.0951148691585,1.67695224592,1.0,M,22.1,19800000000.0
1717615560878000000,1.5447352065836504,0.0346828765869999,9.8172673866,0.0051573343111499,0.010904491894355,1.0480000065130874,1.0,M,22.1,19800000000.0
1717615560881000000,1.5447352065836504,0.0346828765869999,9.8172673866,0.0051573343111499,0.010904491894355,1.0480000065130874,1.0,M,22.1,19800000000.0
1717615561078000000,-0.7406448211009999,0.2202744369115001,10.1614466631,0.1283388663001499,-0.211384385068,-0.660226850958,1.0,M,22.1,19800000000.0
1717615561081000000,-0.7406448211009999,0.2202744369115001,10.1614466631,0.1283388663001499,-0.211384385068,-0.660226850958,1.0,M,22.1,19800000000.0
1717615565078000000,4.368665313750001,-0.3894975357,8.8317617568,-0.099396802721,1.66712759735,0.8629389002649999,1.0,M,22.1,19800000000.0
1717615565081000000,4.368665313750001,-0.3894975357,8.8317617568,-0.099396802721,1.66712759735,0.8629389002649999,1.0,M,22.1,19800000000.0
1717615565278000000,-0.9057814179285,-0.6102584609650001,7.19400249475,0.2420390845179999,0.3699698727105,-0.158593207597,1.0,M,22.1,19800000000.0
1717615565281000000,-0.9057814179285,-0.6102584609650001,7.19400249475,0.2420390845179999,0.3699698727105,-0.158593207597,1.0,M,22.1,19800000000.0
1717615565478000000,1.355775650039,1.501677246087,9.802575439600002,0.390385736525,0.7464604988650001,-0.2029643489179999,1.0,M,22.1,19800000000.0
1717615565481000000,1.355775650039,1.501677246087,9.802575439600002,0.390385736525,0.7464604988650001,-0.2029643489179999,1.0,M,22.1,19800000000.0
1717615565678000000,-0.683418823245,1.3580359496615,9.7050083313,0.4824856586750001,0.7450159725504999,0.233367006569,1.0,M,22.1,19800000000.0
1717615565681000000,-0.683418823245,1.3580359496615,9.7050083313,0.4824856586750001,0.7450159725504999,0.233367006569,1.0,M,22.1,19800000000.0
1717615565878000000,0.2293081512834999,4.1635917664,8.444472130000001,-0.2204683614009999,-1.4040023326500002,-0.65736616924,1.0,M,22.1,19800000000.0
1717615565881000000,0.2293081512834999,4.1635917664,8.444472130000001,-0.2204683614009999,-1.4040023326500002,-0.65736616924,1.0,M,22.1,19800000000.0
1717615566078000000,3.871444290215,1.1789932708629998,9.1197329178,-0.088388573381,0.440680569979,0.2050810722809999,1.0,M,22.1,19800000000.0
1717615566081000000,3.871444290215,1.1789932708629998,9.1197329178,-0.088388573381,0.440680569979,0.2050810722809999,1.0,M,22.1,19800000000.0
1717615566278000000,-0.3098699079857145,0.9285476467642856,9.543475668904764,-0.2821491673738096,-0.5127689281390476,0.062175133434,1.0,M,22.1,19800000000.0
1717615566281000000,-0.3098699079857145,0.9285476467642856,9.543475668904764,-0.2821491673738096,-0.5127689281390476,0.062175133434,1.0,M,22.1,19800000000.0
1717615566478000000,2.70673132315,0.7422165526785001,9.1434735489,-0.1457106560455,-0.13982216547955,0.1294170803855499,1.0,M,22.1,19800000000.0
1717615566481000000,2.70673132315,0.7422165526785001,9.1434735489,-0.1457106560455,-0.13982216547955,0.1294170803855499,1.0,M,22.1,19800000000.0
1717615566678000000,1.822826911935,0.8234601058229997,7.6642945174,-0.477886581415,0.276459158965,0.2486400506215549,1.0,M,22.1,19800000000.0
1717615566681000000,1.822826911935,0.8234601058229997,7.6642945174,-0.477886581415,0.276459158965,0.2486400506215549,1.0,M,22.1,19800000000.0
1717615566878000000,1.020098693796,-1.2013792189714998,8.896786536849998,-0.8369658291299998,0.583046158405,0.243544889605,1.0,M,22.1,19800000000.0
1717615566881000000,1.020098693796,-1.2013792189714998,8.896786536849998,-0.8369658291299998,0.583046158405,0.243544889605,1.0,M,22.1,19800000000.0
1717615567078000000,0.177747871359,-3.7544924926,12.378658447,-0.3200334539631501,0.0752268854997,0.0175827584635,1.0,M,22.1,19800000000.0
1717615567081000000,0.177747871359,-3.7544924926,12.378658447,-0.3200334539631501,0.0752268854997,0.0175827584635,1.0,M,22.1,19800000000.0
1717615567278000000,0.1547257461594999,-4.26278299715,11.3292956087,0.2407042887644999,-0.141827260147,0.0062966204773499,1.0,M,22.1,19800000000.0
1717615567281000000,0.1547257461594999,-4.26278299715,11.3292956087,0.2407042887644999,-0.141827260147,0.0062966204773499,1.0,M,22.1,19800000000.0
1717615567478000000,0.8048313446250001,-2.3205419082,10.5066438227,0.6463708818,-0.0914596164911499,-0.128152385028,1.0,M,22.1,19800000000.0
1717615567481000000,0.8048313446250001,-2.3205419082,10.5066438227,0.6463708818,-0.0914596164911499,-0.128152385028,1.0,M,22.1,19800000000.0
1717615567678000000,0.963336730929,-1.079996635355,9.21358026095,0.59493153841,-0.0996555022929999,-0.0508682963674,1.0,M,22.1,19800000000.0
1717615567681000000,0.963336730929,-1.079996635355,9.21358026095,0.59493153841,-0.0996555022929999,-0.0508682963674,1.0,M,22.1,19800000000.0
1717615567878000000,0.9805209961319996,2.665806427041,5.83049542225,-0.0431115142144999,0.161208939176,-0.0020530526524999,1.0,M,22.1,19800000000.0
1717615567881000000,0.9805209961319996,2.665806427041,5.83049542225,-0.0431115142144999,0.161208939176,-0.0020530526524999,1.0,M,22.1,19800000000.0
1717615568078000000,0.274334518438,0.8203615495000001,7.412368400700001,-0.7265001207649999,0.1552902067234999,0.0047265551509999,1.0,M,22.1,19800000000.0
1717615568081000000,0.274334518438,0.8203615495000001,7.412368400700001,-0.7265001207649999,0.1552902067234999,0.0047265551509999,1.0,M,22.1,19800000000.0
1717615568278000000,0.4825739822424998,-3.2495175934,10.9669590901,-0.671253323555,0.1238490715585,0.0855590653655,1.0,M,22.1,19800000000.0
1717615568281000000,0.4825739822424998,-3.2495175934,10.9669590901,-0.671253323555,0.1238490715585,0.0855590653655,1.0,M,22.1,19800000000.0
1717615568478000000,-0.2390753402462099,-4.747392746049999,12.0739670555,-0.0809259800637,0.0874076414799999,0.058582933757,1.0,M,22.1,19800000000.0
1717615568481000000,-0.2390753402462099,-4.747392746049999,12.0739670555,-0.0809259800637,0.0874076414799999,0.058582933757,1.0,M,22.1,19800000000.0
1717615568678000000,-0.663098579465,-3.4305511321,10.43288470475,0.346783373229,0.0931846967955,0.1732840950150999,1.0,M,22.1,19800000000.0
1717615568681000000,-0.663098579465,-3.4305511321,10.43288470475,0.346783373229,0.0931846967955,0.1732840950150999,1.0,M,22.1,19800000000.0
1717615568878000000,0.4270244979555,-2.19160752874,10.475531021400002,0.6150434181150002,-0.0601987517246999,-0.0293761718756499,1.0,M,22.1,19800000000.0
1717615568881000000,0.4270244979555,-2.19160752874,10.475531021400002,0.6150434181150002,-0.0601987517246999,-0.0293761718756499,1.0,M,22.1,19800000000.0
1717615569078000000,-0.5465659103055,-0.84697620385,9.28421088405,0.568477578465,-0.2193473493604999,-0.074080079749,1.0,M,22.1,19800000000.0
1717615569081000000,-0.5465659103055,-0.84697620385,9.28421088405,0.568477578465,-0.2193473493604999,-0.074080079749,1.0,M,22.1,19800000000.0
1717615569278000000,0.674946441675,2.704688072275,6.097585006650001,-0.0761185441190999,0.0130839915069999,-0.09971613714175,1.0,M,22.1,19800000000.0
1717615569281000000,0.674946441675,2.704688072275,6.097585006650001,-0.0761185441190999,0.0130839915069999,-0.09971613714175,1.0,M,22.1,19800000000.0
1717615569478000000,-0.2456990661655,0.5932463379025,7.08804533385,-0.6654569462,0.0550719285404999,0.04901555604155,1.0,M,22.1,19800000000.0
1717615569481000000,-0.2456990661655,0.5932463379025,7.08804533385,-0.6654569462,0.0550719285404999,0.04901555604155,1.0,M,22.1,19800000000.0
1717615569678000000,0.0725990295499999,-3.164883590775,10.78359789245,-0.680128020045,-0.0231472179319999,0.0188208342939999,1.0,M,22.1,19800000000.0
1717615569681000000,0.0725990295499999,-3.164883590775,10.78359789245,-0.680128020045,-0.0231472179319999,0.0188208342939999,1.0,M,22.1,19800000000.0
1717615569878000000,0.0298179932239999,-4.564428222550001,12.608752464999998,-0.0622526966957999,0.12365413299285,0.0858880449084999,1.0,M,22.1,19800000000.0
1717615569881000000,0.0298179932239999,-4.564428222550001,12.608752464999998,-0.0622526966957999,0.12365413299285,0.0858880449084999,1.0,M,22.1,19800000000.0
1717615570078000000,-0.0666114807434999,-3.55759943385,10.800243278999998,0.26916319770915,-0.0959088703544999,-0.095395036413,1.0,M,22.1,19800000000.0
1717615570081000000,-0.0666114807434999,-3.55759943385,10.800243278999998,0.26916319770915,-0.0959088703544999,-0.095395036413,1.0,M,22.1,19800000000.0
1717615570278000000,0.108891059885,-1.9840716019,9.56511673785,0.570612999795,-0.032353825491,0.011048850602,1.0,M,22.1,19800000000.0
1717615570281000000,0.108891059885,-1.9840716019,9.56511673785,0.570612999795,-0.032353825491,0.011048850602,1.0,M,22.1,19800000000.0
1717615570478000000,0.115275283757,-0.810332405055,9.50366951755,0.58791391105,-0.081521996854,-0.01644152838505,1.0,M,22.1,19800000000.0
1717615570481000000,0.115275283757,-0.810332405055,9.50366951755,0.58791391105,-0.081521996854,-0.01644152838505,1.0,M,22.1,19800000000.0
1717615570678000000,0.7602016524675,2.5616604995,6.00045199575,0.0059659428023499,0.0494727351234999,-0.048842472678,1.0,M,22.1,19800000000.0
1717615570681000000,0.7602016524675,2.5616604995,6.00045199575,0.0059659428023499,0.0494727351234999,-0.048842472678,1.0,M,22.1,19800000000.0
1717615570878000000,-0.3076103210485,0.4780758361750001,7.5538616637499985,-0.6124822378250001,0.0528520306519999,0.0706294915052,1.0,M,22.1,19800000000.0
1717615570881000000,-0.3076103210485,0.4780758361750001,7.5538616637499985,-0.6124822378250001,0.0528520306519999,0.0706294915052,1.0,M,22.1,19800000000.0
1717615571078000000,-0.287926254253,-3.0600865173000003,10.79149397275,-0.65992079973,0.0069292856794999,0.054419557053,1.0,M,22.1,19800000000.0
1717615571081000000,-0.287926254253,-3.0600865173000003,10.79149397275,-0.65992079973,0.0069292856794999,0.054419557053,1.0,M,22.1,19800000000.0
1717615571278000000,0.16104261016893,-4.057686996349999,12.27078527,-0.13502473840835,-0.0450020855657,-0.0083437495290999,1.0,M,22.1,19800000000.0
1717615571281000000,0.16104261016893,-4.057686996349999,12.27078527,-0.13502473840835,-0.0450020855657,-0.0083437495290999,1.0,M,22.1,19800000000.0
1717615571478000000,0.305110519419,-3.32118106835,10.90578131085,0.3192959344965,-0.1904632192115,-0.08059460311,1.0,M,22.1,19800000000.0
1717615571481000000,0.305110519419,-3.32118106835,10.90578131085,0.3192959344965,-0.1904632192115,-0.08059460311,1.0,M,22.1,19800000000.0
1717615571678000000,1.130329467801895,-2.36437825005,9.5724440005,0.490622979405,-0.191920100993,-0.0856991452166,1.0,M,22.1,19800000000.0
1717615571681000000,1.130329467801895,-2.36437825005,9.5724440005,0.490622979405,-0.191920100993,-0.0856991452166,1.0,M,22.1,19800000000.0
1717615571878000000,1.012067894085,-0.7988662490695,10.26871360085,0.5031492695249999,0.0124778172028449,-0.03759037535475,1.0,M,22.1,19800000000.0
1717615571881000000,1.012067894085,-0.7988662490695,10.26871360085,0.5031492695249999,0.0124778172028449,-0.03759037535475,1.0,M,22.1,19800000000.0
1717615572078000000,0.9329199828865,1.603974517791,6.71143599675,0.2618593991849999,0.0971296791016,-0.0481349776505,1.0,M,22.1,19800000000.0
1717615572081000000,0.9329199828865,1.603974517791,6.71143599675,0.2618593991849999,0.0971296791016,-0.0481349776505,1.0,M,22.1,19800000000.0
1717615572278000000,0.0817674637179999,2.406844940147,5.9191111450000005,-0.5148833125850001,0.1947112483905,0.0761142224578499,1.0,M,22.1,19800000000.0
1717615572281000000,0.0817674637179999,2.406844940147,5.9191111450000005,-0.5148833125850001,0.1947112483905,0.0761142224578499,1.0,M,22.1,19800000000.0
1717615572478000000,0.2214569779039998,-2.24072788249,10.1677710116,-0.71468921006,0.0264966508379499,0.0833585225935999,1.0,M,22.1,19800000000.0
1717615572481000000,0.2214569779039998,-2.24072788249,10.1677710116,-0.71468921006,0.0264966508379499,0.0833585225935999,1.0,M,22.1,19800000000.0
1717615572678000000,0.5806275787405,-3.97731163795,12.070322135500003,-0.331268626262,0.09936041574175,0.02349628372995,1.0,M,22.1,19800000000.0
1717615572681000000,0.5806275787405,-3.97731163795,12.070322135500003,-0.331268626262,0.09936041574175,0.02349628372995,1.0,M,22.1,19800000000.0
1717615572878000000,-0.0501157836624999,-3.9010227814,12.126814659,0.19850995401465,0.0004168528352999,0.0012247936359999,1.0,M,22.1,19800000000.0
1717615572881000000,-0.0501157836624999,-3.9010227814,12.126814659,0.19850995401465,0.0004168528352999,0.0012247936359999,1.0,M,22.1,19800000000.0
1717615573078000000,-0.3606974258535,-1.916816459685,9.34325559985,0.322172892095,0.0189637272137,0.086017895097385,1.0,M,22.1,19800000000.0
1717615573081000000,-0.3606974258535,-1.916816459685,9.34325559985,0.322172892095,0.0189637272137,0.086017895097385,1.0,M,22.1,19800000000.0
1717615573278000000,0.0798514480625,-1.64491438291,9.92017089855,0.5036297455499998,-0.08969832042295,-0.1062746390665,1.0,M,22.1,19800000000.0
1717615573281000000,0.0798514480625,-1.64491438291,9.92017089855,0.5036297455499998,-0.08969832042295,-0.1062746390665,1.0,M,22.1,19800000000.0
1717615573478000000,0.4014651489085714,-0.4086787196380952,9.141639861619048,0.4225295186047619,-0.2025265998857142,-0.0741103143672857,1.0,M,22.1,19800000000.0
1717615573481000000,0.4014651489085714,-0.4086787196380952,9.141639861619048,0.4225295186047619,-0.2025265998857142,-0.0741103143672857,1.0,M,22.1,19800000000.0
1717615573678000000,0.758809547441,2.521723548845,6.310666900549999,-0.02142101258925,0.1571370924869999,-0.0089937824568499,1.0,M,22.1,19800000000.0
1717615573681000000,0.758809547441,2.521723548845,6.310666900549999,-0.02142101258925,0.1571370924869999,-0.0089937824568499,1.0,M,22.1,19800000000.0
1717615573878000000,0.0657507705045,0.893394676228,7.666532363749999,-0.47832835763,0.056096703063,0.0114830803363999,1.0,M,22.1,19800000000.0
1717615573881000000,0.0657507705045,0.893394676228,7.666532363749999,-0.47832835763,0.056096703063,0.0114830803363999,1.0,M,22.1,19800000000.0
1717615574078000000,-0.133125663758,-2.7856247634,11.1098669135,-0.483263894915,0.1666600173295,0.1423859397755,1.0,M,22.1,19800000000.0
1717615574081000000,-0.133125663758,-2.7856247634,11.1098669135,-0.483263894915,0.1666600173295,0.1423859397755,1.0,M,22.1,19800000000.0
