Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI,Set_Time
1.1771574457244187,0.254140025065,8.662741383767443,0.635924442532093,-0.6623159327895349,0.1856709287717791,1.0,0,23.7,12000000000
1.1771574457244187,0.254140025065,8.662741383767443,0.635924442532093,-0.6623159327895349,0.1856709287717791,1.0,0,23.7,12000000000
1.075250044356353,8.705764371988234,2.472376987948236,0.2746160615573647,-0.5276308586383764,0.5520223289415528,1.0,0,23.7,12000000000
1.075250044356353,8.705764371988234,2.472376987948236,0.2746160615573647,-0.5276308586383764,0.5520223289415528,1.0,0,23.7,12000000000
1.175766273314302,8.573650465418606,3.941257121953487,-0.6762841357709304,-0.137540466774186,0.0273006836278546,1.0,0,23.7,12000000000
1.175766273314302,8.573650465418606,3.941257121953487,-0.6762841357709304,-0.137540466774186,0.0273006836278546,1.0,0,23.7,12000000000
1.314883866326744,7.144244998069769,4.869561029069768,-0.9155300370488374,-0.1835542122801162,0.1314176145948837,1.0,0,23.7,12000000000
1.314883866326744,7.144244998069769,4.869561029069768,-0.9155300370488374,-0.1835542122801162,0.1314176145948837,1.0,0,23.7,12000000000
1.5457634238600002,6.437593735000001,6.585385743305884,-1.1879379525411766,-0.0678580934772352,-0.0136384547580141,1.0,0,23.7,12000000000
1.5457634238600002,6.437593735000001,6.585385743305884,-1.1879379525411766,-0.0678580934772352,-0.0136384547580141,1.0,0,23.7,12000000000
1.6881085523372092,5.040675692813954,8.840978805406976,-0.8722296682941861,0.1907212180612791,-0.0569418315908837,1.0,0,23.7,12000000000
1.6881085523372092,5.040675692813954,8.840978805406976,-0.8722296682941861,0.1907212180612791,-0.0569418315908837,1.0,0,23.7,12000000000
1.143991811339535,2.874892930639535,8.97937306693023,-0.2019973560259186,0.3338908748906976,-0.0214974679720372,1.0,0,23.7,12000000000
1.143991811339535,2.874892930639535,8.97937306693023,-0.2019973560259186,0.3338908748906976,-0.0214974679720372,1.0,0,23.7,12000000000
0.2634356988030588,4.432070527305883,10.333052724929413,0.2101231100769412,0.2994513045294117,0.1005573262956447,1.0,0,23.7,12000000000
0.2634356988030588,4.432070527305883,10.333052724929413,0.2101231100769412,0.2994513045294117,0.1005573262956447,1.0,0,23.7,12000000000
0.8539594456945351,5.464817374255815,8.477381057523257,-0.0177150785148837,0.2718241724095581,-0.0026885147888372,1.0,0,23.7,12000000000
0.8539594456945351,5.464817374255815,8.477381057523257,-0.0177150785148837,0.2718241724095581,-0.0026885147888372,1.0,0,23.7,12000000000
-2.80973025738686,4.867557731008256,8.33141895789535,-0.6145867952902211,0.456916198934535,0.0613102242232558,1.0,0,23.7,12000000000
-2.80973025738686,4.867557731008256,8.33141895789535,-0.6145867952902211,0.456916198934535,0.0613102242232558,1.0,0,23.7,12000000000
0.1552552304419767,2.0706819415048834,8.160304235790697,-0.0168769148489534,-0.8442541927524421,-0.1197472535172442,1.0,0,23.7,12000000000
0.1552552304419767,2.0706819415048834,8.160304235790697,-0.0168769148489534,-0.8442541927524421,-0.1197472535172442,1.0,0,23.7,12000000000
0.1774066949554117,3.841127810729412,9.520450104035294,0.2434116488723529,0.8240476010783531,0.3097030528710588,1.0,0,23.7,12000000000
0.1774066949554117,3.841127810729412,9.520450104035294,0.2434116488723529,0.8240476010783531,0.3097030528710588,1.0,0,23.7,12000000000
