Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI
0.18542690277,1.5806829528900002,9.89778495055,-0.6621452822649999,-0.558712835615,0.0966279776764999,1.0,1,17.9
2.2132674866499995,-0.248969764731,10.65384770995,-0.33521114084455,0.163742677905,0.7083486358972999,1.0,1,17.9
2.2132674866499995,-0.248969764731,10.65384770995,-0.33521114084455,0.163742677905,0.7083486358972999,1.0,1,17.9
3.7008665085,6.2915441665500005,6.67337763985,0.4140011970082,-1.090545099975,-0.3969526819515,1.0,1,17.9
3.7008665085,6.2915441665500005,6.67337763985,0.4140011970082,-1.090545099975,-0.3969526819515,1.0,1,17.9
1.223593025185,5.772431167550001,8.089118591249997,-0.3165734812499999,0.9667780160699998,-0.0884624451113999,1.0,1,17.9
1.223593025185,5.772431167550001,8.089118591249997,-0.3165734812499999,0.9667780160699998,-0.0884624451113999,1.0,1,17.9
-1.8864146804,4.87937329095,7.91409505465,0.019811125939,0.5714225802689998,-0.1094393426594999,1.0,1,17.9
-1.8864146804,4.87937329095,7.91409505465,0.019811125939,0.5714225802689998,-0.1094393426594999,1.0,1,17.9
-2.1024379577500003,4.12719495395,7.995892456049999,-0.040762315413,0.0143521874239,0.01189472496195,1.0,1,17.9
-2.1024379577500003,4.12719495395,7.995892456049999,-0.040762315413,0.0143521874239,0.01189472496195,1.0,1,17.9
-0.7899522856950002,5.9876161882000005,9.269339309699998,-0.6351686498015,-0.712569194042,-0.3775710236175,1.0,1,17.9
-0.7899522856950002,5.9876161882000005,9.269339309699998,-0.6351686498015,-0.712569194042,-0.3775710236175,1.0,1,17.9
1.7399442673542098,3.5766622926,8.710588737299998,-0.727627441265,-0.925188747045,-0.1083064563024999,1.0,1,17.9
1.7399442673542098,3.5766622926,8.710588737299998,-0.727627441265,-0.925188747045,-0.1083064563024999,1.0,1,17.9
2.6435926208,0.9645791472955,8.742861625750002,-0.2833487222929999,-0.3747143442735,-0.0440977509095,1.0,1,17.9
2.6435926208,0.9645791472955,8.742861625750002,-0.2833487222929999,-0.3747143442735,-0.0440977509095,1.0,1,17.9
2.332090393055,1.85575094608,8.785290893699997,0.38818771504,0.31221907139,0.1736954457989999,1.0,1,17.9
2.332090393055,1.85575094608,8.785290893699997,0.38818771504,0.31221907139,0.1736954457989999,1.0,1,17.9
1.6392860870283996,4.730537796,8.553385643099999,0.2374359372125,-0.296474661069,-0.461618873103,1.0,1,17.9
1.6392860870283996,4.730537796,8.553385643099999,0.2374359372125,-0.296474661069,-0.461618873103,1.0,1,17.9
1.85376008615,5.4405787582,8.553243438800001,0.159100953305,-0.0511608414434449,-0.18537708115,1.0,1,17.9
1.85376008615,5.4405787582,8.553243438800001,0.159100953305,-0.0511608414434449,-0.18537708115,1.0,1,17.9
1.9871177674,5.2436557617,8.59010428625,-0.08792873676945,0.0460245302404999,0.179204790663,1.0,1,17.9
1.9871177674,5.2436557617,8.59010428625,-0.08792873676945,0.0460245302404999,0.179204790663,1.0,1,17.9
1.4278657379150004,4.761134170750001,8.716299362200001,-0.245650590205,0.0740967806652,0.1046656904819999,1.0,1,17.9
1.4278657379150004,4.761134170750001,8.716299362200001,-0.245650590205,0.0740967806652,0.1046656904819999,1.0,1,17.9
3.0686262589,3.6896248855,8.492035720899999,-0.461947619165,-0.1534344721434999,-0.0211473098252,1.0,1,17.9
3.0686262589,3.6896248855,8.492035720899999,-0.461947619165,-0.1534344721434999,-0.0211473098252,1.0,1,17.9
2.8096123808,1.160499229455,9.06283623465,-0.3644016478235,-0.066383181983,0.1697432105441,1.0,1,17.9
2.8096123808,1.160499229455,9.06283623465,-0.3644016478235,-0.066383181983,0.1697432105441,1.0,1,17.9
1.0507474594435,0.5179903335799999,8.1022762299,0.1527415088388999,0.4234147018176,0.20431641191,1.0,1,17.9
1.0507474594435,0.5179903335799999,8.1022762299,0.1527415088388999,0.4234147018176,0.20431641191,1.0,1,17.9
0.7872054977335001,1.5078593904100002,8.20680386355,0.0818087940075,0.0855831482703,-0.0974283830559,1.0,1,17.9
0.7872054977335001,1.5078593904100002,8.20680386355,0.0818087940075,0.0855831482703,-0.0974283830559,1.0,1,17.9
1.402313873167,2.25378073885,10.1809960106,-0.1457845158895,0.01366130442415,-0.1568897989545,1.0,1,17.9
1.402313873167,2.25378073885,10.1809960106,-0.1457845158895,0.01366130442415,-0.1568897989545,1.0,1,17.9
1.6389642562350002,1.8009199678,10.4278327099,-0.2795710110894,-0.0792836327189905,0.0463804118379499,1.0,1,17.9
1.6389642562350002,1.8009199678,10.4278327099,-0.2795710110894,-0.0792836327189905,0.0463804118379499,1.0,1,17.9
1.89051615145,1.143030555765,11.972171242,-0.05818028257575,-0.17552248119435,-0.158486142192,1.0,1,17.9
1.89051615145,1.143030555765,11.972171242,-0.05818028257575,-0.17552248119435,-0.158486142192,1.0,1,17.9
2.13987510685,1.12058473208,10.134091049,0.0268770521504999,0.15635837593225,0.1311732228875,1.0,1,17.9
2.13987510685,1.12058473208,10.134091049,0.0268770521504999,0.15635837593225,0.1311732228875,1.0,1,17.9
1.26758654022,1.19741995248,8.687364532550001,0.0819505286459999,0.17057762071,0.008936271533515,1.0,1,17.9
1.26758654022,1.19741995248,8.687364532550001,0.0819505286459999,0.17057762071,0.008936271533515,1.0,1,17.9
0.8163049851,1.9382668534500005,6.4890958557000005,-0.1585748985365,0.03161430107235,0.00791740992495,1.0,1,17.9
0.8163049851,1.9382668534500005,6.4890958557000005,-0.1585748985365,0.03161430107235,0.00791740992495,1.0,1,17.9
0.922000190721,1.03160227206,9.13675252475,-0.221050378871,-0.1050281284415,-0.10712083318937,1.0,1,17.9
0.922000190721,1.03160227206,9.13675252475,-0.221050378871,-0.1050281284415,-0.10712083318937,1.0,1,17.9
1.54997431183,0.2434986419695,11.102868965,-0.2133097046985,-0.172751030315,-0.17684973468725,1.0,1,17.9
1.54997431183,0.2434986419695,11.102868965,-0.2133097046985,-0.172751030315,-0.17684973468725,1.0,1,17.9
2.36082314305,0.2158511352568999,11.8496734775,0.0120139233799499,-0.25549872369,-0.064615778905,1.0,1,17.9
