Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI,Set_Time
0.1039980207189285,6.30280753,7.448453718047618,-0.011812916858,0.0067589464039428,0.0074014734095238,1.0,1,20.8,15600000000
0.0017289047239499,6.26400892635,7.54861507425,-0.0347565115903,-0.0172091337497,0.005139771057975,1.0,1,20.8,15600000000
0.0017289047239499,6.26400892635,7.54861507425,-0.0347565115903,-0.0172091337497,0.005139771057975,1.0,1,20.8,15600000000
0.1581910400334999,6.2357027894,7.466256339949998,-0.014135798115595,-0.0012105158531619,-0.0036179018788745,1.0,1,20.8,15600000000
0.1581910400334999,6.2357027894,7.466256339949998,-0.014135798115595,-0.0012105158531619,-0.0036179018788745,1.0,1,20.8,15600000000
0.077374099729,6.245140663200001,7.580588584900002,0.009800774562595,0.0132011827887,-0.0074152336691499,1.0,1,20.8,15600000000
0.077374099729,6.245140663200001,7.580588584900002,0.009800774562595,0.0132011827887,-0.0074152336691499,1.0,1,20.8,15600000000
-0.0118703155698499,6.227933944800001,7.578335769700002,-0.0232179738117999,0.0059525541730999,-0.0404968689181,1.0,1,20.8,15600000000
-0.0118703155698499,6.227933944800001,7.578335769700002,-0.0232179738117999,0.0059525541730999,-0.0404968689181,1.0,1,20.8,15600000000
-0.0022004241925499,6.16678610245,7.436011734,0.01327236447854,-0.00947866566685,-0.017666806979,1.0,1,20.8,15600000000
-0.0022004241925499,6.16678610245,7.436011734,0.01327236447854,-0.00947866566685,-0.017666806979,1.0,1,20.8,15600000000
0.0537681884845499,6.29773379515,7.28451177975,0.014303889067,0.0033877318375199,-0.01537523289374,1.0,1,20.8,15600000000
0.0537681884845499,6.29773379515,7.28451177975,0.014303889067,0.0033877318375199,-0.01537523289374,1.0,1,20.8,15600000000
-0.2196004813099999,5.978824114047619,6.172663879285714,-0.5066050418666667,-0.0685784568129571,0.0055834200521904,1.0,1,20.8,15600000000
-0.2196004813099999,5.978824114047619,6.172663879285714,-0.5066050418666667,-0.0685784568129571,0.0055834200521904,1.0,1,20.8,15600000000
-0.70306546785,2.88412742615,10.924372651,-0.1129647563163999,-0.0204704661861499,-0.00743884916895,1.0,1,20.8,15600000000
-0.70306546785,2.88412742615,10.924372651,-0.1129647563163999,-0.0204704661861499,-0.00743884916895,1.0,1,20.8,15600000000
-0.4623959426814999,3.17297426595,10.26940965285,0.5348342269699999,-0.0605627252714999,0.0312408539939499,1.0,1,20.8,15600000000
-0.4623959426814999,3.17297426595,10.26940965285,0.5348342269699999,-0.0605627252714999,0.0312408539939499,1.0,1,20.8,15600000000
-0.1252819747927,4.45118870545,8.666146156249999,0.752921545515,-0.101385040212,0.047940624039,1.0,1,20.8,15600000000
-0.1252819747927,4.45118870545,8.666146156249999,0.752921545515,-0.101385040212,0.047940624039,1.0,1,20.8,15600000000
0.0790131912209999,5.7642057724,6.899055839600001,0.585596215725,-0.0771141702279999,0.0489829691121,1.0,1,20.8,15600000000
0.0790131912209999,5.7642057724,6.899055839600001,0.585596215725,-0.0771141702279999,0.0489829691121,1.0,1,20.8,15600000000
0.3746708679142857,6.743270154714286,5.817210191952381,0.0108147558295333,-0.1093591692857142,0.0012228573190476,1.0,1,20.8,15600000000
0.3746708679142857,6.743270154714286,5.817210191952381,0.0108147558295333,-0.1093591692857142,0.0012228573190476,1.0,1,20.8,15600000000
0.413747108452,6.288408187850001,5.685813789400001,-0.4775455903309999,0.0628381699431499,0.0024523711060499,1.0,1,20.8,15600000000
0.413747108452,6.288408187850001,5.685813789400001,-0.4775455903309999,0.0628381699431499,0.0024523711060499,1.0,1,20.8,15600000000
0.0762514343238,5.106832786450001,8.34293078615,-0.6202888578100001,-0.0113520876378,0.01733985866925,1.0,1,20.8,15600000000
0.0762514343238,5.106832786450001,8.34293078615,-0.6202888578100001,-0.0113520876378,0.01733985866925,1.0,1,20.8,15600000000
0.459394683852,3.8589527665000007,9.539871734,-0.48162087798,-0.089414059747,-0.0225931559226999,1.0,1,20.8,15600000000
0.459394683852,3.8589527665000007,9.539871734,-0.48162087798,-0.089414059747,-0.0225931559226999,1.0,1,20.8,15600000000
0.4328997802754999,3.4262326126500007,10.1948422167,-0.2199932803415,-0.0285206665325499,0.01001511578115,1.0,1,20.8,15600000000
0.4328997802754999,3.4262326126500007,10.1948422167,-0.2199932803415,-0.0285206665325499,0.01001511578115,1.0,1,20.8,15600000000
0.93287507637,3.3712669144,10.8491765215,0.2086905933814999,-0.0154949723865,-0.01962871507319,1.0,1,20.8,15600000000
0.93287507637,3.3712669144,10.8491765215,0.2086905933814999,-0.0154949723865,-0.01962871507319,1.0,1,20.8,15600000000
0.0982257385194999,3.753624298000001,9.287870773300002,0.66232233643,0.0745150465925,0.0333159602002999,1.0,1,20.8,15600000000
0.0982257385194999,3.753624298000001,9.287870773300002,0.66232233643,0.0745150465925,0.0333159602002999,1.0,1,20.8,15600000000
0.49443681335,5.35011437985,7.741047409000001,0.6780799105800001,-0.1778657535115,-0.0341438326205499,1.0,1,20.8,15600000000
0.49443681335,5.35011437985,7.741047409000001,0.6780799105800001,-0.1778657535115,-0.0341438326205499,1.0,1,20.8,15600000000
0.5879915509809523,5.91316066195238,6.3258382087619065,0.240816117747619,-0.0089135531661904,-0.0416682424645714,1.0,1,20.8,15600000000
